id,clothing_label,confidence,timestamp,tanggal
58813,topi,0.5,2025-12-21T12:10:00,2025-12-21
58814,rambut,0.58,2025-12-21T12:15:00,2025-12-21
58815,topi,0.66,2025-12-21T08:54:00,2025-12-21
58816,rambut,0.56,2025-12-21T16:49:00,2025-12-21
58817,rambut,0.69,2025-12-21T21:17:00,2025-12-21
58818,rambut,0.64,2025-12-21T18:10:00,2025-12-21
58819,topi,0.57,2025-12-21T11:33:00,2025-12-21
58820,hijab,0.98,2025-12-21T16:58:00,2025-12-21
58821,rambut,0.96,2025-12-21T21:26:00,2025-12-21
58822,rambut,0.92,2025-12-21T14:37:00,2025-12-21
58823,topi,0.56,2025-12-21T10:22:00,2025-12-21
58824,rambut,0.66,2025-12-21T17:53:00,2025-12-21
58825,hijab,0.71,2025-12-21T20:06:00,2025-12-21
58826,topi,0.6,2025-12-21T12:44:00,2025-12-21
58827,rambut,0.58,2025-12-21T10:22:00,2025-12-21
58828,topi,0.95,2025-12-21T19:52:00,2025-12-21
58829,rambut,0.52,2025-12-21T15:56:00,2025-12-21
58830,rambut,0.78,2025-12-21T18:28:00,2025-12-21
58831,rambut,0.57,2025-12-21T06:14:00,2025-12-21
58832,rambut,0.92,2025-12-21T20:48:00,2025-12-21
58833,rambut,0.82,2025-12-21T14:08:00,2025-12-21
58834,rambut,0.96,2025-12-21T20:11:00,2025-12-21
58835,rambut,0.73,2025-12-21T13:10:00,2025-12-21
58836,rambut,0.65,2025-12-21T21:32:00,2025-12-21
58837,rambut,0.83,2025-12-21T21:09:00,2025-12-21
58838,hijab,0.8,2025-12-21T19:16:00,2025-12-21
58839,topi,0.78,2025-12-21T18:13:00,2025-12-21
58840,rambut,0.71,2025-12-21T08:13:00,2025-12-21
58841,rambut,0.9,2025-12-21T15:11:00,2025-12-21
58842,rambut,0.85,2025-12-21T20:33:00,2025-12-21
58843,rambut,0.94,2025-12-21T20:39:00,2025-12-21
58844,topi,0.54,2025-12-21T12:39:00,2025-12-21
58845,topi,0.56,2025-12-21T20:12:00,2025-12-21
58846,topi,0.96,2025-12-21T14:07:00,2025-12-21
58847,topi,0.98,2025-12-21T18:46:00,2025-12-21
58848,rambut,0.64,2025-12-21T06:51:00,2025-12-21
58849,rambut,0.84,2025-12-21T06:20:00,2025-12-21
58850,rambut,0.74,2025-12-21T11:14:00,2025-12-21
58851,rambut,0.55,2025-12-21T15:38:00,2025-12-21
58852,rambut,0.88,2025-12-21T14:56:00,2025-12-21
58853,rambut,0.77,2025-12-21T19:01:00,2025-12-21
58854,rambut,0.87,2025-12-21T21:16:00,2025-12-21
58855,rambut,0.9,2025-12-21T06:16:00,2025-12-21
58856,hijab,0.66,2025-12-21T16:26:00,2025-12-21
58857,rambut,0.54,2025-12-21T12:02:00,2025-12-21
58858,rambut,0.55,2025-12-21T08:34:00,2025-12-21
58859,rambut,0.67,2025-12-21T15:45:00,2025-12-21
58860,hijab,0.99,2025-12-21T14:26:00,2025-12-21
58861,rambut,0.86,2025-12-21T08:56:00,2025-12-21
58862,topi,0.85,2025-12-21T12:01:00,2025-12-21
58863,rambut,0.57,2025-12-21T07:55:00,2025-12-21
58864,hijab,0.6,2025-12-21T16:53:00,2025-12-21
58865,topi,0.65,2025-12-21T15:47:00,2025-12-21
58866,topi,0.73,2025-12-21T13:16:00,2025-12-21
58867,topi,0.51,2025-12-21T16:53:00,2025-12-21
58868,rambut,0.65,2025-12-21T17:48:00,2025-12-21
58869,topi,0.56,2025-12-21T17:59:00,2025-12-21
58870,rambut,0.92,2025-12-21T11:03:00,2025-12-21
58871,rambut,0.93,2025-12-21T16:11:00,2025-12-21
58872,hijab,0.53,2025-12-21T10:31:00,2025-12-21
58873,rambut,0.68,2025-12-21T20:38:00,2025-12-21
58874,hijab,0.54,2025-12-21T21:53:00,2025-12-21
58875,topi,1.0,2025-12-21T17:18:00,2025-12-21
58876,rambut,0.54,2025-12-21T21:57:00,2025-12-21
58877,rambut,0.72,2025-12-21T12:31:00,2025-12-21
58878,rambut,0.67,2025-12-21T06:22:00,2025-12-21
58879,rambut,0.79,2025-12-21T12:11:00,2025-12-21
58880,rambut,0.86,2025-12-21T17:25:00,2025-12-21
58881,rambut,0.73,2025-12-21T17:06:00,2025-12-21
58882,topi,0.64,2025-12-21T09:20:00,2025-12-21
58883,topi,0.65,2025-12-21T17:28:00,2025-12-21
58884,hijab,0.86,2025-12-21T16:23:00,2025-12-21
58885,hijab,0.94,2025-12-21T20:07:00,2025-12-21
58886,rambut,0.66,2025-12-21T16:20:00,2025-12-21
58887,topi,0.86,2025-12-21T14:37:00,2025-12-21
58888,hijab,0.65,2025-12-21T20:11:00,2025-12-21
58889,rambut,0.91,2025-12-21T10:46:00,2025-12-21
58890,hijab,0.78,2025-12-21T07:56:00,2025-12-21
58891,hijab,0.75,2025-12-21T17:03:00,2025-12-21
58892,rambut,0.93,2025-12-21T11:15:00,2025-12-21
58893,rambut,0.86,2025-12-21T21:39:00,2025-12-21
58894,hijab,0.68,2025-12-21T08:35:00,2025-12-21
58895,rambut,0.77,2025-12-21T21:03:00,2025-12-21
58896,hijab,0.59,2025-12-21T15:48:00,2025-12-21
58897,rambut,0.88,2025-12-21T15:14:00,2025-12-21
58898,topi,0.91,2025-12-21T10:41:00,2025-12-21
58899,topi,0.51,2025-12-21T06:06:00,2025-12-21
58900,rambut,0.93,2025-12-21T09:42:00,2025-12-21
58901,topi,0.99,2025-12-21T11:55:00,2025-12-21
58902,topi,0.55,2025-12-21T15:39:00,2025-12-21
58903,topi,0.76,2025-12-21T09:23:00,2025-12-21
58904,rambut,0.64,2025-12-21T12:57:00,2025-12-21
58905,topi,0.83,2025-12-21T06:04:00,2025-12-21
58906,rambut,0.94,2025-12-21T21:24:00,2025-12-21
58907,topi,0.98,2025-12-21T15:26:00,2025-12-21
58908,rambut,0.79,2025-12-21T11:53:00,2025-12-21
58909,rambut,0.91,2025-12-21T21:25:00,2025-12-21
58910,hijab,0.66,2025-12-21T08:40:00,2025-12-21
58911,topi,0.51,2025-12-21T11:00:00,2025-12-21
58912,rambut,0.83,2025-12-21T20:59:00,2025-12-21
58913,topi,0.78,2025-12-21T11:11:00,2025-12-21
58914,rambut,0.93,2025-12-21T18:41:00,2025-12-21
58915,rambut,0.96,2025-12-21T17:36:00,2025-12-21
58916,rambut,0.96,2025-12-21T15:23:00,2025-12-21
58917,topi,0.65,2025-12-21T12:03:00,2025-12-21
58918,rambut,0.62,2025-12-21T16:55:00,2025-12-21
58919,rambut,0.87,2025-12-21T21:38:00,2025-12-21
58920,rambut,0.79,2025-12-21T07:29:00,2025-12-21
58921,topi,0.89,2025-12-21T19:40:00,2025-12-21
58922,topi,0.6,2025-12-21T11:16:00,2025-12-21
58923,topi,0.58,2025-12-21T19:40:00,2025-12-21
58924,hijab,0.66,2025-12-21T21:37:00,2025-12-21
58925,rambut,0.93,2025-12-21T19:37:00,2025-12-21
58926,rambut,0.83,2025-12-21T06:20:00,2025-12-21
58927,rambut,0.73,2025-12-21T07:36:00,2025-12-21
58928,rambut,0.64,2025-12-21T15:28:00,2025-12-21
58929,rambut,0.6,2025-12-21T11:13:00,2025-12-21
58930,hijab,0.52,2025-12-21T18:14:00,2025-12-21
58931,topi,0.99,2025-12-21T20:58:00,2025-12-21
58932,rambut,0.56,2025-12-21T18:52:00,2025-12-21
58933,topi,0.56,2025-12-21T21:52:00,2025-12-21
58934,rambut,0.78,2025-12-21T08:07:00,2025-12-21
58935,rambut,0.97,2025-12-21T09:17:00,2025-12-21
58936,rambut,0.87,2025-12-21T19:16:00,2025-12-21
58937,rambut,0.56,2025-12-21T09:24:00,2025-12-21
58938,rambut,0.58,2025-12-21T08:04:00,2025-12-21
58939,hijab,0.93,2025-12-21T07:59:00,2025-12-21
58940,hijab,0.99,2025-12-21T15:24:00,2025-12-21
58941,rambut,0.81,2025-12-21T11:49:00,2025-12-21
58942,rambut,0.6,2025-12-21T16:34:00,2025-12-21
58943,rambut,0.6,2025-12-21T14:04:00,2025-12-21
58944,hijab,0.69,2025-12-21T13:54:00,2025-12-21
58945,rambut,0.95,2025-12-21T07:13:00,2025-12-21
58946,topi,0.74,2025-12-21T11:51:00,2025-12-21
58947,hijab,0.83,2025-12-21T07:23:00,2025-12-21
58948,rambut,0.73,2025-12-21T06:13:00,2025-12-21
58949,rambut,0.89,2025-12-21T15:42:00,2025-12-21
58950,rambut,0.88,2025-12-21T10:26:00,2025-12-21
58951,topi,0.74,2025-12-21T18:39:00,2025-12-21
58952,rambut,0.57,2025-12-21T17:22:00,2025-12-21
58953,rambut,0.57,2025-12-21T08:01:00,2025-12-21
58954,hijab,0.75,2025-12-21T21:18:00,2025-12-21
58955,hijab,0.81,2025-12-21T20:13:00,2025-12-21
58956,hijab,0.62,2025-12-21T06:35:00,2025-12-21
58957,rambut,0.82,2025-12-21T13:09:00,2025-12-21
58958,topi,0.82,2025-12-21T14:57:00,2025-12-21
58959,hijab,0.68,2025-12-21T15:45:00,2025-12-21
58960,rambut,0.66,2025-12-21T20:47:00,2025-12-21
58961,hijab,0.57,2025-12-21T19:16:00,2025-12-21
58962,hijab,0.51,2025-12-21T15:21:00,2025-12-21
58963,hijab,0.61,2025-12-21T16:21:00,2025-12-21
58964,rambut,0.71,2025-12-21T08:07:00,2025-12-21
58965,topi,0.51,2025-12-21T09:13:00,2025-12-21
58966,rambut,0.97,2025-12-21T20:16:00,2025-12-21
58967,rambut,0.54,2025-12-21T10:09:00,2025-12-21
58968,rambut,0.97,2025-12-21T15:39:00,2025-12-21
58969,hijab,0.98,2025-12-21T12:32:00,2025-12-21
58970,hijab,0.97,2025-12-21T21:27:00,2025-12-21
58971,rambut,0.67,2025-12-21T11:49:00,2025-12-21
58972,topi,0.63,2025-12-21T12:13:00,2025-12-21
58973,rambut,0.73,2025-12-21T08:55:00,2025-12-21
58974,topi,0.51,2025-12-21T20:13:00,2025-12-21
58975,rambut,0.86,2025-12-21T21:26:00,2025-12-21
58976,rambut,0.59,2025-12-21T16:33:00,2025-12-21
58977,rambut,0.88,2025-12-21T19:28:00,2025-12-21
58978,topi,0.59,2025-12-21T12:07:00,2025-12-21
58979,rambut,0.93,2025-12-21T16:51:00,2025-12-21
58980,topi,0.99,2025-12-21T12:39:00,2025-12-21
58981,rambut,0.64,2025-12-21T12:54:00,2025-12-21
58982,topi,0.84,2025-12-21T14:30:00,2025-12-21
58983,rambut,0.94,2025-12-21T20:32:00,2025-12-21
58984,hijab,0.57,2025-12-21T15:13:00,2025-12-21
58985,topi,0.63,2025-12-21T13:59:00,2025-12-21
58986,topi,1.0,2025-12-21T16:20:00,2025-12-21
58987,hijab,0.51,2025-12-21T15:05:00,2025-12-21
58988,rambut,0.57,2025-12-21T07:16:00,2025-12-21
58989,rambut,0.51,2025-12-21T21:03:00,2025-12-21
58990,rambut,0.88,2025-12-21T11:56:00,2025-12-21
58991,rambut,0.58,2025-12-21T06:56:00,2025-12-21
58992,rambut,0.76,2025-12-21T06:45:00,2025-12-21
58993,rambut,0.56,2025-12-21T11:50:00,2025-12-21
58994,topi,0.91,2025-12-21T16:25:00,2025-12-21
58995,rambut,0.97,2025-12-21T12:18:00,2025-12-21
58996,rambut,0.66,2025-12-21T15:15:00,2025-12-21
58997,rambut,0.95,2025-12-21T14:04:00,2025-12-21
58998,rambut,0.57,2025-12-21T08:57:00,2025-12-21
58999,rambut,0.8,2025-12-21T15:07:00,2025-12-21
59000,topi,0.74,2025-12-21T08:06:00,2025-12-21
59001,rambut,0.56,2025-12-21T06:01:00,2025-12-21
59002,hijab,0.66,2025-12-21T20:01:00,2025-12-21
59003,topi,0.77,2025-12-21T10:47:00,2025-12-21
59004,rambut,0.63,2025-12-21T14:02:00,2025-12-21
59005,rambut,0.88,2025-12-21T18:42:00,2025-12-21
59006,rambut,0.93,2025-12-21T06:47:00,2025-12-21
59007,hijab,0.56,2025-12-21T12:18:00,2025-12-21
59008,rambut,0.69,2025-12-21T19:59:00,2025-12-21
59009,rambut,0.58,2025-12-21T19:22:00,2025-12-21
59010,topi,0.54,2025-12-21T12:54:00,2025-12-21
59011,rambut,0.95,2025-12-21T15:04:00,2025-12-21
59012,rambut,0.95,2025-12-21T17:53:00,2025-12-21
59013,rambut,0.72,2025-12-21T17:03:00,2025-12-21
59014,topi,0.57,2025-12-21T09:08:00,2025-12-21
59015,topi,0.59,2025-12-21T06:29:00,2025-12-21
59016,topi,0.79,2025-12-21T21:39:00,2025-12-21
59017,rambut,0.51,2025-12-21T21:28:00,2025-12-21
59018,hijab,0.8,2025-12-21T06:28:00,2025-12-21
59019,rambut,0.51,2025-12-21T21:37:00,2025-12-21
59020,rambut,0.73,2025-12-21T11:58:00,2025-12-21
59021,topi,0.71,2025-12-21T16:40:00,2025-12-21
59022,rambut,0.53,2025-12-21T13:39:00,2025-12-21
59023,rambut,0.86,2025-12-21T18:37:00,2025-12-21
59024,hijab,0.79,2025-12-21T15:06:00,2025-12-21
59025,hijab,0.67,2025-12-21T21:59:00,2025-12-21
59026,topi,0.75,2025-12-21T07:28:00,2025-12-21
59027,topi,0.78,2025-12-21T16:57:00,2025-12-21
59028,rambut,0.55,2025-12-21T08:57:00,2025-12-21
59029,topi,0.97,2025-12-21T11:57:00,2025-12-21
59030,rambut,0.76,2025-12-21T13:11:00,2025-12-21
59031,hijab,0.81,2025-12-21T10:51:00,2025-12-21
59032,hijab,0.94,2025-12-21T19:00:00,2025-12-21
59033,rambut,0.68,2025-12-21T07:35:00,2025-12-21
59034,topi,0.61,2025-12-21T08:31:00,2025-12-21
59035,topi,0.72,2025-12-21T12:01:00,2025-12-21
59036,rambut,0.97,2025-12-21T08:50:00,2025-12-21
59037,rambut,0.51,2025-12-21T15:56:00,2025-12-21
59038,rambut,0.93,2025-12-21T14:41:00,2025-12-21
59039,topi,0.78,2025-12-21T21:04:00,2025-12-21
59040,rambut,0.79,2025-12-21T21:23:00,2025-12-21
59041,rambut,0.84,2025-12-21T12:37:00,2025-12-21
59042,hijab,0.74,2025-12-21T06:08:00,2025-12-21
59043,rambut,0.87,2025-12-21T15:22:00,2025-12-21
59044,rambut,0.61,2025-12-21T17:48:00,2025-12-21
59045,topi,0.95,2025-12-21T18:56:00,2025-12-21
59046,rambut,0.56,2025-12-21T20:59:00,2025-12-21
59047,hijab,0.56,2025-12-21T20:05:00,2025-12-21
59048,rambut,0.94,2025-12-21T06:22:00,2025-12-21
59049,hijab,0.76,2025-12-21T21:16:00,2025-12-21
59050,rambut,0.61,2025-12-21T11:42:00,2025-12-21
59051,rambut,0.5,2025-12-21T16:53:00,2025-12-21
59052,hijab,0.81,2025-12-21T16:01:00,2025-12-21
59053,rambut,0.68,2025-12-21T16:23:00,2025-12-21
59054,rambut,0.87,2025-12-21T16:29:00,2025-12-21
59055,rambut,0.71,2025-12-21T06:44:00,2025-12-21
59056,topi,0.94,2025-12-21T13:26:00,2025-12-21
59057,rambut,0.92,2025-12-21T06:38:00,2025-12-21
59058,topi,0.67,2025-12-21T21:53:00,2025-12-21
59059,rambut,0.96,2025-12-21T19:01:00,2025-12-21
59060,rambut,0.74,2025-12-21T11:30:00,2025-12-21
59061,topi,0.55,2025-12-21T19:02:00,2025-12-21
59062,rambut,0.89,2025-12-21T07:21:00,2025-12-21
59063,topi,0.54,2025-12-21T09:49:00,2025-12-21
59064,hijab,0.71,2025-12-21T06:36:00,2025-12-21
59065,hijab,0.61,2025-12-21T08:27:00,2025-12-21
59066,rambut,0.73,2025-12-21T15:13:00,2025-12-21
59067,rambut,0.97,2025-12-21T13:43:00,2025-12-21
59068,topi,0.8,2025-12-21T19:50:00,2025-12-21
59069,topi,0.52,2025-12-21T13:21:00,2025-12-21
59070,topi,0.7,2025-12-21T20:26:00,2025-12-21
59071,rambut,0.62,2025-12-21T11:58:00,2025-12-21
59072,rambut,1.0,2025-12-21T07:01:00,2025-12-21
59073,topi,0.97,2025-12-21T21:09:00,2025-12-21
59074,rambut,0.56,2025-12-21T07:31:00,2025-12-21
59075,rambut,0.85,2025-12-21T09:35:00,2025-12-21
59076,hijab,0.9,2025-12-21T16:53:00,2025-12-21
59077,topi,0.83,2025-12-21T16:40:00,2025-12-21
59078,rambut,0.53,2025-12-21T20:35:00,2025-12-21
59079,hijab,0.58,2025-12-21T06:36:00,2025-12-21
59080,hijab,1.0,2025-12-21T07:35:00,2025-12-21
59081,rambut,0.78,2025-12-21T17:57:00,2025-12-21
59082,hijab,0.63,2025-12-21T09:50:00,2025-12-21
59083,hijab,0.63,2025-12-21T11:51:00,2025-12-21
59084,rambut,0.85,2025-12-21T19:43:00,2025-12-21
59085,topi,0.89,2025-12-21T06:36:00,2025-12-21
59086,topi,0.74,2025-12-21T14:00:00,2025-12-21
59087,rambut,0.55,2025-12-21T12:59:00,2025-12-21
59088,rambut,0.53,2025-12-21T06:41:00,2025-12-21
59089,hijab,0.73,2025-12-21T06:22:00,2025-12-21
59090,rambut,0.86,2025-12-21T21:23:00,2025-12-21
59091,hijab,0.61,2025-12-21T18:12:00,2025-12-21
59092,rambut,0.52,2025-12-21T15:08:00,2025-12-21
59093,topi,0.91,2025-12-21T07:31:00,2025-12-21
59094,hijab,0.72,2025-12-21T10:28:00,2025-12-21
59095,rambut,0.82,2025-12-21T18:55:00,2025-12-21
59096,rambut,0.52,2025-12-21T18:15:00,2025-12-21
59097,rambut,0.75,2025-12-21T17:36:00,2025-12-21
59098,rambut,0.83,2025-12-21T16:59:00,2025-12-21
59099,rambut,0.55,2025-12-21T21:35:00,2025-12-21
59100,hijab,0.77,2025-12-21T20:00:00,2025-12-21
59101,rambut,0.86,2025-12-21T18:06:00,2025-12-21
59102,rambut,0.81,2025-12-21T19:37:00,2025-12-21
59103,rambut,0.54,2025-12-21T18:07:00,2025-12-21
59104,topi,0.85,2025-12-21T14:54:00,2025-12-21
59105,rambut,0.92,2025-12-21T09:49:00,2025-12-21
59106,rambut,0.67,2025-12-21T19:14:00,2025-12-21
59107,topi,0.75,2025-12-21T11:05:00,2025-12-21
59108,topi,0.93,2025-12-21T18:30:00,2025-12-21
59109,hijab,0.97,2025-12-21T17:44:00,2025-12-21
59110,rambut,0.85,2025-12-21T20:49:00,2025-12-21
59111,topi,0.84,2025-12-21T13:59:00,2025-12-21
59112,hijab,0.99,2025-12-21T11:20:00,2025-12-21
59113,topi,0.56,2025-12-21T20:18:00,2025-12-21
59114,topi,0.64,2025-12-21T21:37:00,2025-12-21
59115,topi,0.86,2025-12-21T10:57:00,2025-12-21
59116,rambut,0.85,2025-12-21T07:01:00,2025-12-21
59117,hijab,0.61,2025-12-21T18:56:00,2025-12-21
59118,rambut,0.95,2025-12-21T06:20:00,2025-12-21
59119,rambut,0.6,2025-12-21T10:41:00,2025-12-21
59120,rambut,0.97,2025-12-21T20:49:00,2025-12-21
59121,rambut,0.74,2025-12-21T08:54:00,2025-12-21
59122,topi,0.96,2025-12-21T13:56:00,2025-12-21
59123,rambut,0.62,2025-12-21T12:56:00,2025-12-21
59124,hijab,0.71,2025-12-21T11:56:00,2025-12-21
59125,rambut,0.84,2025-12-21T10:22:00,2025-12-21
59126,rambut,0.82,2025-12-21T17:08:00,2025-12-21
59127,hijab,0.7,2025-12-21T16:48:00,2025-12-21
59128,hijab,0.96,2025-12-21T12:59:00,2025-12-21
59129,rambut,0.88,2025-12-21T16:45:00,2025-12-21
59130,rambut,0.99,2025-12-21T07:52:00,2025-12-21
59131,rambut,0.95,2025-12-21T10:01:00,2025-12-21
59132,rambut,0.52,2025-12-21T21:07:00,2025-12-21
59133,rambut,0.84,2025-12-21T15:03:00,2025-12-21
59134,topi,0.78,2025-12-21T12:03:00,2025-12-21
59135,hijab,0.6,2025-12-21T15:38:00,2025-12-21
59136,rambut,0.74,2025-12-21T21:41:00,2025-12-21
59137,rambut,0.87,2025-12-21T11:38:00,2025-12-21
59138,topi,0.89,2025-12-21T15:04:00,2025-12-21
59139,rambut,0.91,2025-12-21T07:01:00,2025-12-21
59140,rambut,0.96,2025-12-21T08:35:00,2025-12-21
59141,rambut,0.76,2025-12-21T17:05:00,2025-12-21
59142,rambut,0.55,2025-12-21T08:41:00,2025-12-21
59143,hijab,0.83,2025-12-21T06:09:00,2025-12-21
59144,rambut,0.52,2025-12-21T21:48:00,2025-12-21
59145,hijab,0.67,2025-12-21T13:51:00,2025-12-21
59146,rambut,0.56,2025-12-21T19:04:00,2025-12-21
59147,topi,0.73,2025-12-21T14:28:00,2025-12-21
59148,rambut,0.59,2025-12-21T19:51:00,2025-12-21
59149,topi,0.7,2025-12-21T18:50:00,2025-12-21
59150,topi,0.81,2025-12-21T07:12:00,2025-12-21
59151,rambut,0.94,2025-12-21T17:35:00,2025-12-21
59152,topi,0.92,2025-12-21T13:09:00,2025-12-21
59153,rambut,0.67,2025-12-21T08:13:00,2025-12-21
59154,topi,0.72,2025-12-21T10:41:00,2025-12-21
59155,rambut,0.77,2025-12-21T19:54:00,2025-12-21
59156,rambut,0.54,2025-12-21T17:18:00,2025-12-21
59157,rambut,0.55,2025-12-21T08:08:00,2025-12-21
59158,rambut,0.57,2025-12-21T09:44:00,2025-12-21
59159,rambut,0.83,2025-12-21T19:46:00,2025-12-21
59160,hijab,0.68,2025-12-21T07:01:00,2025-12-21
59161,hijab,0.65,2025-12-21T13:49:00,2025-12-21
59162,rambut,0.93,2025-12-21T06:44:00,2025-12-21
59163,hijab,0.88,2025-12-21T16:56:00,2025-12-21
59164,rambut,0.73,2025-12-21T17:27:00,2025-12-21
59165,rambut,0.54,2025-12-21T14:04:00,2025-12-21
59166,rambut,0.59,2025-12-21T09:48:00,2025-12-21
59167,rambut,0.94,2025-12-21T10:12:00,2025-12-21
59168,hijab,0.6,2025-12-21T10:20:00,2025-12-21
59169,rambut,0.72,2025-12-21T19:38:00,2025-12-21
59170,topi,0.84,2025-12-21T16:54:00,2025-12-21
59171,hijab,0.51,2025-12-21T11:52:00,2025-12-21
59172,topi,0.68,2025-12-21T13:09:00,2025-12-21
59173,hijab,0.91,2025-12-21T10:54:00,2025-12-21
59174,topi,0.76,2025-12-21T18:39:00,2025-12-21
59175,rambut,0.69,2025-12-21T17:09:00,2025-12-21
59176,topi,0.54,2025-12-21T12:31:00,2025-12-21
59177,topi,0.58,2025-12-21T12:05:00,2025-12-21
59178,topi,0.62,2025-12-21T11:19:00,2025-12-21
59179,rambut,0.58,2025-12-21T16:46:00,2025-12-21
59180,hijab,0.95,2025-12-21T15:08:00,2025-12-21
59181,hijab,0.73,2025-12-21T20:39:00,2025-12-21
59182,rambut,0.85,2025-12-21T13:11:00,2025-12-21
59183,topi,0.57,2025-12-21T10:10:00,2025-12-21
59184,rambut,0.79,2025-12-21T18:18:00,2025-12-21
59185,topi,0.99,2025-12-21T18:11:00,2025-12-21
59186,topi,0.84,2025-12-21T14:24:00,2025-12-21
59187,rambut,0.74,2025-12-21T16:18:00,2025-12-21
59188,rambut,0.7,2025-12-21T07:35:00,2025-12-21
59189,topi,0.58,2025-12-21T15:46:00,2025-12-21
59190,rambut,0.69,2025-12-21T06:47:00,2025-12-21
59191,rambut,0.52,2025-12-21T20:50:00,2025-12-21
59192,rambut,0.98,2025-12-21T08:53:00,2025-12-21
59193,hijab,0.66,2025-12-21T11:58:00,2025-12-21
59194,rambut,0.77,2025-12-21T17:31:00,2025-12-21
59195,rambut,0.61,2025-12-21T21:03:00,2025-12-21
59196,hijab,0.64,2025-12-21T07:48:00,2025-12-21
59197,rambut,0.98,2025-12-21T08:43:00,2025-12-21
59198,hijab,0.79,2025-12-21T17:09:00,2025-12-21
59199,topi,0.79,2025-12-21T13:09:00,2025-12-21
59200,topi,0.85,2025-12-21T13:21:00,2025-12-21
59201,rambut,1.0,2025-12-21T17:56:00,2025-12-21
59202,rambut,0.76,2025-12-21T06:03:00,2025-12-21
59203,rambut,0.96,2025-12-21T17:56:00,2025-12-21
59204,hijab,0.63,2025-12-21T17:48:00,2025-12-21
59205,rambut,0.87,2025-12-21T18:53:00,2025-12-21
59206,topi,0.86,2025-12-21T13:29:00,2025-12-21
59207,rambut,0.82,2025-12-21T10:48:00,2025-12-21
59208,rambut,0.75,2025-12-21T10:46:00,2025-12-21
59209,rambut,0.9,2025-12-21T15:35:00,2025-12-21
59210,rambut,0.93,2025-12-21T12:19:00,2025-12-21
59211,rambut,0.78,2025-12-21T16:03:00,2025-12-21
59212,topi,0.86,2025-12-21T15:28:00,2025-12-21
59213,rambut,0.61,2025-12-21T17:42:00,2025-12-21
59214,rambut,0.78,2025-12-21T16:25:00,2025-12-21
59215,hijab,0.55,2025-12-21T12:18:00,2025-12-21
59216,topi,0.63,2025-12-21T21:07:00,2025-12-21
59217,rambut,0.52,2025-12-21T07:09:00,2025-12-21
59218,topi,0.92,2025-12-21T07:17:00,2025-12-21
59219,rambut,0.5,2025-12-21T15:19:00,2025-12-21
59220,rambut,0.85,2025-12-21T06:44:00,2025-12-21
59221,rambut,0.76,2025-12-21T19:22:00,2025-12-21
59222,rambut,0.81,2025-12-21T21:36:00,2025-12-21
59223,topi,0.72,2025-12-21T10:01:00,2025-12-21
59224,topi,0.85,2025-12-21T13:57:00,2025-12-21
59225,rambut,0.5,2025-12-21T07:10:00,2025-12-21
59226,hijab,0.69,2025-12-21T11:31:00,2025-12-21
59227,rambut,0.67,2025-12-21T19:35:00,2025-12-21
59228,topi,0.58,2025-12-21T07:46:00,2025-12-21
59229,hijab,0.7,2025-12-21T12:20:00,2025-12-21
59230,topi,0.78,2025-12-21T09:14:00,2025-12-21
59231,rambut,0.92,2025-12-21T15:22:00,2025-12-21
59232,topi,0.95,2025-12-21T07:23:00,2025-12-21
59233,hijab,0.89,2025-12-21T19:50:00,2025-12-21
59234,topi,0.77,2025-12-21T14:45:00,2025-12-21
59235,topi,0.97,2025-12-21T13:20:00,2025-12-21
59236,topi,0.79,2025-12-21T07:36:00,2025-12-21
59237,rambut,0.9,2025-12-21T07:54:00,2025-12-21
59238,rambut,0.82,2025-12-21T16:23:00,2025-12-21
59239,rambut,0.91,2025-12-21T19:53:00,2025-12-21
59240,rambut,0.98,2025-12-21T13:20:00,2025-12-21
59241,topi,0.62,2025-12-21T21:24:00,2025-12-21
59242,topi,0.79,2025-12-21T09:06:00,2025-12-21
59243,topi,0.56,2025-12-21T20:31:00,2025-12-21
59244,rambut,0.97,2025-12-21T21:37:00,2025-12-21
59245,hijab,0.89,2025-12-21T21:27:00,2025-12-21
59246,rambut,0.94,2025-12-21T11:20:00,2025-12-21
59247,rambut,0.87,2025-12-21T19:14:00,2025-12-21
59248,rambut,0.88,2025-12-21T18:11:00,2025-12-21
59249,topi,0.62,2025-12-21T14:49:00,2025-12-21
59250,rambut,0.72,2025-12-21T17:42:00,2025-12-21
59251,rambut,0.58,2025-12-21T15:23:00,2025-12-21
59252,topi,0.9,2025-12-21T06:00:00,2025-12-21
59253,rambut,0.61,2025-12-21T14:24:00,2025-12-21
59254,rambut,0.82,2025-12-21T11:45:00,2025-12-21
59255,hijab,0.55,2025-12-21T10:01:00,2025-12-21
59256,rambut,0.89,2025-12-21T18:06:00,2025-12-21
59257,hijab,0.99,2025-12-21T06:01:00,2025-12-21
59258,hijab,0.75,2025-12-21T08:14:00,2025-12-21
59259,rambut,0.53,2025-12-21T17:59:00,2025-12-21
59260,rambut,0.79,2025-12-21T17:29:00,2025-12-21
59261,rambut,0.91,2025-12-21T21:46:00,2025-12-21
59262,topi,0.81,2025-12-21T20:15:00,2025-12-21
59263,topi,0.94,2025-12-21T07:39:00,2025-12-21
59264,hijab,0.67,2025-12-21T06:19:00,2025-12-21
59265,hijab,0.53,2025-12-21T10:18:00,2025-12-21
59266,rambut,0.76,2025-12-21T15:37:00,2025-12-21
