id,emotion,confidence,timestamp
1756,shorts,0.74,2025-11-18 23:34:50
1757,sweater,0.86,2025-11-20 10:04:34
1758,shorts,0.7,2025-11-20 10:04:34
1759,outer,0.7,2025-11-13 20:20:55
1760,shorts,0.72,2025-11-13 20:20:55
1761,outer,0.87,2025-11-12 13:20:05
1762,shorts,0.71,2025-11-12 13:20:05
1763,outer,0.94,2025-11-17 14:58:32
1764,long_pants,0.71,2025-11-17 14:58:32
1765,outer,0.87,2025-10-27 21:53:04
1766,long_pants,0.8,2025-10-27 21:53:04
1767,shirt,0.78,2025-11-23 06:02:52
1768,long_pants,0.78,2025-11-23 06:02:52
1769,outer,0.78,2025-11-15 07:59:14
1770,long_pants,0.71,2025-11-15 07:59:14
1771,t-shirt,0.99,2025-11-01 21:41:37
1772,long_pants,0.97,2025-11-01 21:41:37
1773,t-shirt,0.76,2025-10-27 13:00:22
1774,shorts,0.79,2025-10-27 13:00:22
1775,sweater,0.85,2025-11-11 18:58:43
1776,long_pants,0.72,2025-11-11 18:58:43
1777,t-shirt,0.8,2025-11-04 10:43:12
1778,skirt,0.78,2025-11-04 10:43:12
1779,outer,0.91,2025-11-19 08:25:57
1780,skirt,0.86,2025-11-19 08:25:57
1781,t-shirt,0.76,2025-11-22 20:24:31
1782,skirt,0.79,2025-11-22 20:24:31
1783,shirt,0.83,2025-11-22 17:21:11
1784,shorts,0.74,2025-11-22 17:21:11
1785,shirt,0.83,2025-11-02 19:23:42
1786,skirt,0.96,2025-11-02 19:23:42
1787,shirt,0.97,2025-10-30 16:36:48
1788,shorts,0.81,2025-10-30 16:36:48
1789,sweater,0.85,2025-10-29 07:11:59
1790,long_pants,0.74,2025-10-29 07:11:59
1791,t-shirt,0.83,2025-10-27 10:15:46
1792,shorts,0.91,2025-10-27 10:15:46
1793,shirt,0.99,2025-11-16 10:14:45
1794,shorts,0.87,2025-11-16 10:14:45
1795,shirt,0.85,2025-11-13 13:41:54
1796,skirt,0.9,2025-11-13 13:41:54
1797,sweater,0.98,2025-11-20 17:26:24
1798,long_pants,0.82,2025-11-20 17:26:24
1799,sweater,0.73,2025-11-07 20:10:27
1800,shorts,0.79,2025-11-07 20:10:27
1801,t-shirt,0.94,2025-11-03 12:16:52
1802,long_pants,0.71,2025-11-03 12:16:52
1803,outer,0.7,2025-11-07 08:08:42
1804,long_pants,0.95,2025-11-07 08:08:42
1805,t-shirt,0.93,2025-11-09 11:57:39
1806,shorts,0.97,2025-11-09 11:57:39
1807,t-shirt,0.86,2025-11-16 23:15:50
1808,skirt,0.81,2025-11-16 23:15:50
1809,sweater,0.97,2025-10-24 12:12:42
1810,shorts,0.85,2025-10-24 12:12:42
1811,sweater,0.97,2025-11-01 09:31:21
1812,long_pants,0.8,2025-11-01 09:31:21
1813,sweater,0.95,2025-11-08 10:02:52
1814,skirt,0.89,2025-11-08 10:02:52
1815,shirt,0.77,2025-10-27 11:13:07
1816,long_pants,0.85,2025-10-27 11:13:07
1817,t-shirt,0.75,2025-11-11 23:26:04
1818,skirt,0.79,2025-11-11 23:26:04
1819,shirt,0.9,2025-11-24 13:59:08
1820,shorts,0.94,2025-11-24 13:59:08
1821,shirt,0.96,2025-10-28 21:34:17
1822,long_pants,0.74,2025-10-28 21:34:17
1823,t-shirt,0.79,2025-11-05 13:17:49
1824,skirt,0.98,2025-11-05 13:17:49
1825,outer,0.93,2025-11-22 20:28:20
1826,shorts,0.85,2025-11-22 20:28:20
1827,sweater,0.98,2025-11-05 23:45:37
1828,long_pants,0.89,2025-11-05 23:45:37
1829,sweater,0.94,2025-11-14 20:07:51
1830,skirt,0.86,2025-11-14 20:07:51
1831,sweater,0.7,2025-11-23 06:30:44
1832,long_pants,0.99,2025-11-23 06:30:44
1833,t-shirt,0.89,2025-11-03 22:37:58
1834,long_pants,0.96,2025-11-03 22:37:58
1835,t-shirt,0.85,2025-11-02 06:59:45
1836,skirt,0.72,2025-11-02 06:59:45
1837,t-shirt,0.92,2025-10-27 12:27:08
1838,skirt,0.73,2025-10-27 12:27:08
1839,blouse,0.9,2025-10-27 15:53:49
1840,long_pants,0.9,2025-10-27 15:53:49
1841,outer,0.77,2025-11-08 18:05:34
1842,long_pants,0.93,2025-11-08 18:05:34
1843,shirt,0.83,2025-10-31 14:50:45
1844,shorts,0.87,2025-10-31 14:50:45
1845,t-shirt,0.72,2025-11-15 20:47:45
1846,long_pants,0.96,2025-11-15 20:47:45
1847,sweater,0.92,2025-11-08 17:40:33
1848,skirt,0.91,2025-11-08 17:40:33
1849,blouse,0.78,2025-11-15 17:42:44
1850,shorts,0.91,2025-11-15 17:42:44
1851,sweater,0.83,2025-10-29 13:45:50
1852,long_pants,0.84,2025-10-29 13:45:50
1853,t-shirt,0.93,2025-11-01 20:33:44
1854,long_pants,0.94,2025-11-01 20:33:44
1855,outer,0.73,2025-11-03 20:46:24
1856,skirt,0.76,2025-11-03 20:46:24
1857,t-shirt,0.83,2025-10-31 11:44:17
1858,long_pants,0.73,2025-10-31 11:44:17
1859,t-shirt,0.82,2025-11-18 16:43:36
1860,long_pants,0.98,2025-11-18 16:43:36
1861,shirt,0.96,2025-11-08 08:44:07
1862,long_pants,0.75,2025-11-08 08:44:07
1863,shirt,0.89,2025-10-29 10:41:53
1864,shorts,0.75,2025-10-29 10:41:53
1865,sweater,0.87,2025-11-03 21:47:55
1866,long_pants,0.86,2025-11-03 21:47:55
1867,t-shirt,0.79,2025-11-16 06:04:18
1868,long_pants,0.94,2025-11-16 06:04:18
1869,shirt,0.88,2025-10-31 17:55:25
1870,long_pants,0.85,2025-10-31 17:55:25
1871,shirt,0.75,2025-11-04 21:47:16
1872,shorts,0.88,2025-11-04 21:47:16
1873,t-shirt,0.88,2025-11-22 16:13:16
1874,skirt,0.88,2025-11-22 16:13:16
1875,outer,0.95,2025-11-16 17:08:58
1876,shorts,0.83,2025-11-16 17:08:58
1877,outer,0.94,2025-11-06 13:28:02
1878,shorts,0.79,2025-11-06 13:28:02
1879,outer,0.94,2025-11-14 07:16:24
1880,skirt,0.85,2025-11-14 07:16:24
1881,blouse,0.84,2025-11-04 08:42:34
1882,skirt,0.96,2025-11-04 08:42:34
1883,sweater,0.87,2025-11-02 08:05:53
1884,shorts,0.96,2025-11-02 08:05:53
1885,t-shirt,0.71,2025-11-24 16:49:51
1886,shorts,0.81,2025-11-24 16:49:51
1887,sweater,0.81,2025-11-13 06:33:08
1888,long_pants,0.92,2025-11-13 06:33:08
1889,outer,0.9,2025-11-06 08:55:25
1890,long_pants,0.71,2025-11-06 08:55:25
1891,t-shirt,0.85,2025-11-15 14:18:48
1892,skirt,0.81,2025-11-15 14:18:48
1893,outer,0.87,2025-11-06 23:52:11
1894,long_pants,0.85,2025-11-06 23:52:11
1895,t-shirt,0.88,2025-10-24 13:32:28
1896,shorts,0.81,2025-10-24 13:32:28
1897,outer,0.72,2025-10-25 19:13:35
1898,shorts,0.75,2025-10-25 19:13:35
1899,sweater,0.78,2025-11-19 17:40:06
1900,long_pants,0.89,2025-11-19 17:40:06
1901,outer,0.71,2025-11-08 08:47:07
1902,long_pants,0.89,2025-11-08 08:47:07
1903,sweater,0.98,2025-10-24 22:01:59
1904,long_pants,0.82,2025-10-24 22:01:59
1905,t-shirt,0.92,2025-11-16 22:44:49
1906,long_pants,0.76,2025-11-16 22:44:49
1907,shirt,0.7,2025-11-09 14:20:18
1908,skirt,0.8,2025-11-09 14:20:18
1909,t-shirt,0.99,2025-11-23 06:25:36
1910,shorts,0.85,2025-11-23 06:25:36
1911,outer,0.85,2025-11-04 18:19:20
1912,long_pants,0.81,2025-11-04 18:19:20
1913,outer,0.98,2025-11-07 21:21:58
1914,long_pants,0.97,2025-11-07 21:21:58
1915,t-shirt,0.81,2025-11-05 20:40:20
1916,long_pants,0.89,2025-11-05 20:40:20
1917,t-shirt,0.99,2025-11-09 08:57:55
1918,long_pants,0.72,2025-11-09 08:57:55
1919,t-shirt,0.79,2025-11-13 20:01:47
1920,long_pants,0.72,2025-11-13 20:01:47
1921,sweater,0.72,2025-11-16 06:16:56
1922,skirt,0.82,2025-11-16 06:16:56
1923,sweater,0.87,2025-11-17 10:28:41
1924,long_pants,0.84,2025-11-17 10:28:41
1925,sweater,0.94,2025-10-31 09:15:24
1926,skirt,0.86,2025-10-31 09:15:24
1927,t-shirt,0.94,2025-10-26 22:05:16
1928,shorts,0.73,2025-10-26 22:05:16
1929,outer,0.88,2025-11-13 23:57:43
1930,long_pants,0.8,2025-11-13 23:57:43
1931,blouse,0.74,2025-11-13 16:42:36
1932,skirt,0.72,2025-11-13 16:42:36
1933,sweater,0.94,2025-10-29 15:10:47
1934,long_pants,0.92,2025-10-29 15:10:47
1935,outer,0.79,2025-11-17 10:16:01
1936,long_pants,0.94,2025-11-17 10:16:01
1937,t-shirt,0.91,2025-11-17 11:56:02
1938,skirt,0.77,2025-11-17 11:56:02
1939,t-shirt,0.72,2025-10-25 23:15:43
1940,long_pants,0.95,2025-10-25 23:15:43
1941,outer,0.89,2025-10-24 19:34:01
1942,long_pants,0.9,2025-10-24 19:34:01
1943,shirt,0.99,2025-10-28 07:43:39
1944,long_pants,0.87,2025-10-28 07:43:39
1945,sweater,0.89,2025-10-27 23:55:38
1946,shorts,0.74,2025-10-27 23:55:38
1947,outer,0.77,2025-10-28 14:15:41
1948,long_pants,0.8,2025-10-28 14:15:41
1949,outer,0.87,2025-11-23 18:50:25
1950,long_pants,0.8,2025-11-23 18:50:25
1951,shirt,0.79,2025-11-22 13:52:02
1952,skirt,0.92,2025-11-22 13:52:02
1953,outer,0.93,2025-11-05 18:22:58
1954,skirt,0.95,2025-11-05 18:22:58
1955,shirt,0.71,2025-10-30 22:23:49
1956,long_pants,0.82,2025-10-30 22:23:49
1957,sweater,0.84,2025-11-17 11:56:27
1958,shorts,0.85,2025-11-17 11:56:27
1959,sweater,0.9,2025-11-02 10:47:47
1960,shorts,0.96,2025-11-02 10:47:47
1961,sweater,0.84,2025-11-20 09:46:32
1962,long_pants,0.88,2025-11-20 09:46:32
1963,blouse,0.7,2025-10-27 16:08:40
1964,shorts,0.84,2025-10-27 16:08:40
1965,t-shirt,0.96,2025-11-17 23:52:09
1966,long_pants,0.93,2025-11-17 23:52:09
1967,outer,0.99,2025-11-08 09:00:02
1968,long_pants,0.9,2025-11-08 09:00:02
1969,outer,0.75,2025-10-27 22:31:30
1970,shorts,0.97,2025-10-27 22:31:30
1971,outer,0.85,2025-11-03 17:45:36
1972,skirt,0.77,2025-11-03 17:45:36
1973,sweater,0.95,2025-10-24 18:11:21
1974,long_pants,0.95,2025-10-24 18:11:21
1975,blouse,0.78,2025-11-23 12:12:04
1976,shorts,0.81,2025-11-23 12:12:04
1977,outer,0.84,2025-11-03 06:43:35
1978,long_pants,0.78,2025-11-03 06:43:35
1979,sweater,0.97,2025-11-13 22:00:54
1980,shorts,0.76,2025-11-13 22:00:54
1981,outer,0.74,2025-11-14 09:17:25
1982,long_pants,0.76,2025-11-14 09:17:25
1983,outer,0.75,2025-10-27 07:10:48
1984,long_pants,0.73,2025-10-27 07:10:48
1985,t-shirt,0.83,2025-11-11 16:14:56
1986,skirt,0.87,2025-11-11 16:14:56
1987,shirt,0.86,2025-11-14 12:00:07
1988,shorts,0.76,2025-11-14 12:00:07
1989,outer,0.8,2025-11-04 18:22:39
1990,long_pants,0.91,2025-11-04 18:22:39
1991,outer,0.84,2025-11-05 08:00:11
1992,skirt,0.82,2025-11-05 08:00:11
1993,sweater,0.75,2025-11-03 08:13:55
1994,long_pants,0.83,2025-11-03 08:13:55
1995,t-shirt,0.94,2025-11-10 07:21:42
1996,long_pants,0.79,2025-11-10 07:21:42
1997,t-shirt,0.92,2025-10-27 06:13:15
1998,skirt,0.76,2025-10-27 06:13:15
1999,outer,0.85,2025-11-04 12:40:42
2000,skirt,0.72,2025-11-04 12:40:42
